server_id,snapshot_index,cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,failure
192,12,62.28,65.76,79.73,135.27,96.19,223.62,183.82,50.98,2842.0,259.91,5,4370.0,0
192,13,73.17,45.08,82.31,86.42,79.56,214.88,155.42,63.44,2384.0,266.34,1,3770.2,1
192,14,44.74,80.37,87.88,97.76,68.84,224.3,121.12,70.26,2582.0,308.19,2,4781.5,1
192,15,49.79,55.65,67.79,102.25,82.03,187.62,188.57,53.21,2536.0,273.36,8,4288.5,0
192,16,61.06,47.32,51.82,147.32,107.14,138.23,126.45,62.32,2450.0,266.73,4,2331.3,0
192,17,64.97,74.8,46.78,72.73,79.37,211.81,181.18,70.94,2375.0,267.54,7,2092.6,1
192,18,54.66,51.96,58.29,97.6,66.53,199.03,187.15,72.03,2629.0,279.04,3,3752.6,1
192,19,85.0,64.55,53.2,68.93,86.4,139.7,118.66,59.32,2707.0,276.67,4,3280.9,0
192,20,63.11,58.02,73.88,96.86,85.56,189.96,152.99,66.37,2951.0,278.82,7,3608.1,0
192,21,71.71,62.5,70.47,73.96,107.46,199.39,140.18,68.86,2171.0,268.82,3,3262.0,1
192,22,68.45,73.06,87.11,95.02,80.1,131.1,162.46,64.01,2376.0,286.02,6,3534.7,0
192,23,64.9,60.57,46.54,122.73,81.68,161.45,186.55,67.14,2419.0,291.9,4,2814.4,0
192,24,68.47,41.73,71.31,101.69,92.28,144.28,250.45,63.89,2882.0,294.12,6,3267.4,0
192,25,51.13,87.54,53.18,126.77,91.02,144.34,182.22,60.61,3085.0,285.06,3,4338.7,0
192,26,57.37,61.7,55.19,62.82,101.76,143.51,123.32,59.8,2462.0,295.83,5,3327.1,0
192,27,38.03,52.73,74.99,84.14,79.49,171.28,94.25,60.86,2243.0,292.38,5,2542.2,0
192,28,45.84,66.44,73.16,146.49,88.93,97.51,156.49,65.07,2096.0,245.07,6,3968.4,1
192,29,70.21,33.63,59.96,62.36,108.29,129.02,111.1,61.65,2933.0,321.27,6,2619.5,0
192,30,69.82,84.75,89.03,73.28,95.08,135.95,123.64,63.26,2621.0,298.08,12,3213.7,1
192,31,69.55,78.88,64.34,127.54,85.82,130.26,229.32,76.66,2332.0,281.05,8,3829.4,1
192,32,70.83,55.31,90.78,82.99,52.84,211.63,78.3,61.2,1711.0,299.59,5,2154.3,0
192,33,67.99,75.34,93.34,98.11,68.78,165.01,179.78,58.83,2276.0,326.94,4,1778.0,0
192,34,24.22,64.26,95.71,133.84,98.6,232.4,145.77,57.78,2332.0,263.82,10,3358.5,0
192,35,65.04,60.0,64.58,96.77,56.86,196.07,244.74,61.26,2427.0,300.33,6,2430.6,0
192,36,73.85,89.58,59.74,61.17,84.89,178.6,128.55,69.49,2562.0,270.68,11,3573.1,0
192,37,49.37,61.48,97.1,148.33,0.0,175.57,150.52,59.83,2405.0,277.44,5,3110.4,0
192,38,73.31,86.97,66.18,119.95,77.7,226.49,163.55,59.99,2429.0,287.51,5,2552.7,1
192,39,83.14,55.38,49.08,92.68,109.01,216.15,140.79,70.41,2436.0,331.55,6,3478.2,0
193,0,44.93,36.73,54.45,181.7,109.98,200.94,153.84,48.29,2865.0,274.67,0,3145.9,0
193,1,57.44,63.23,73.06,99.27,26.42,141.05,120.88,52.6,2518.0,248.74,2,3373.2,0
193,2,50.21,33.72,63.16,82.81,43.35,106.01,215.05,50.59,2499.0,270.24,2,5177.4,0
193,3,35.35,41.86,65.98,120.69,80.73,182.79,178.83,61.96,3091.0,246.36,2,4002.5,0
193,4,61.11,28.3,68.63,144.01,86.12,152.95,169.47,52.08,3108.0,264.32,2,3762.8,0
193,5,48.82,41.65,54.63,77.9,91.47,161.64,166.18,52.05,3349.0,251.33,7,3489.4,0
193,6,52.45,37.94,48.19,129.22,89.15,241.48,128.15,62.11,2967.0,241.97,3,2984.2,0
193,7,46.4,11.92,73.72,106.03,88.24,228.31,192.03,64.8,2626.0,278.92,4,4158.9,0
193,8,15.06,45.93,79.14,122.52,109.35,183.53,167.28,51.37,2703.0,261.79,2,4485.5,0
193,9,43.98,70.68,66.51,95.43,128.35,214.8,200.39,37.76,3024.0,262.11,4,3463.9,0
193,10,56.32,33.89,61.93,80.22,112.48,148.51,163.72,49.83,3073.0,247.86,2,3646.1,0
193,11,51.35,49.26,49.31,159.43,119.02,124.23,173.47,50.12,2009.0,266.33,2,4264.0,0
193,12,22.21,44.76,30.15,79.34,140.2,194.42,99.67,50.57,3479.0,252.68,4,3652.1,0
193,13,46.84,41.63,65.89,92.23,82.52,183.61,238.58,40.4,2468.0,295.29,3,3196.7,0
193,14,44.33,11.48,48.19,141.75,108.45,171.37,114.79,48.33,2118.0,271.23,0,4267.1,0
193,15,58.19,45.64,48.7,93.7,89.68,217.8,130.55,52.98,2509.0,271.84,3,2621.9,0
193,16,60.86,31.91,54.87,81.74,86.74,224.57,250.22,56.03,2446.0,261.07,4,5372.1,0
193,17,66.66,41.16,66.66,121.19,134.83,244.97,151.94,42.43,3086.0,297.66,3,3638.0,0
193,18,54.0,61.28,51.67,70.36,119.63,233.88,154.55,54.28,2657.0,235.2,1,3365.5,0
193,19,39.36,63.4,40.02,125.44,95.0,228.74,186.7,54.31,2817.0,274.66,3,5107.7,0
193,20,66.99,66.31,54.98,107.95,75.32,190.65,183.59,64.6,2281.0,260.59,3,4351.9,1
193,21,59.61,43.05,51.09,135.59,80.19,226.7,207.19,58.42,2603.0,275.48,4,3703.7,0
193,22,40.06,24.45,35.51,101.2,150.74,224.32,144.42,50.87,2477.0,210.54,1,3526.5,0
193,23,43.16,52.71,40.28,113.9,49.05,265.48,200.65,47.83,2718.0,279.39,3,4251.3,0
193,24,55.46,51.01,50.54,71.61,118.58,194.5,177.84,51.64,2450.0,255.44,5,3987.6,0
193,25,45.46,32.56,72.28,70.39,115.05,132.5,192.71,50.78,2847.0,269.17,1,3321.3,0
193,26,43.3,38.67,60.19,76.78,115.26,241.69,158.15,55.12,3449.0,266.74,4,2240.8,1
193,27,52.03,55.68,63.23,92.07,104.17,229.74,218.99,58.45,2672.0,290.04,4,4350.7,0
193,28,35.4,46.78,40.79,99.71,89.36,108.07,179.02,50.68,2354.0,251.47,1,3649.5,0
193,29,26.09,66.08,63.23,122.66,107.57,184.43,168.2,65.31,2382.0,275.44,2,2528.4,0
193,30,61.67,50.13,69.89,153.52,111.61,171.26,223.93,54.55,2671.0,272.3,1,2590.8,0
193,31,58.09,36.3,64.39,121.14,53.17,185.53,182.7,61.72,2848.0,297.62,2,3622.9,0
193,32,42.53,37.57,42.65,84.13,92.63,213.97,225.18,54.13,2348.0,269.93,3,3205.3,0
193,33,55.38,31.67,52.41,122.85,125.74,155.35,226.95,60.78,2501.0,254.24,5,4947.2,0
193,34,50.77,43.8,46.27,87.41,100.1,253.18,187.86,45.76,2611.0,267.65,4,3630.9,0
193,35,54.07,68.73,68.48,96.24,78.27,178.02,154.21,53.04,2474.0,249.09,5,3450.0,0
193,36,58.38,61.76,63.12,111.63,85.85,147.53,180.12,44.79,2806.0,301.7,4,3746.5,1
193,37,59.0,54.63,49.02,79.14,73.54,238.44,149.32,53.33,2832.0,266.7,0,4066.5,0
193,38,56.81,75.7,57.49,101.26,88.38,219.27,122.15,59.26,2854.0,271.24,1,2942.7,0
193,39,34.29,24.17,75.45,106.48,101.67,204.94,175.28,56.25,3222.0,266.42,2,4185.7,0
194,0,70.43,63.7,65.88,116.9,69.32,155.24,188.37,46.93,3097.0,292.72,5,4153.4,1
194,1,76.66,36.48,78.18,59.03,81.88,137.77,187.55,64.73,2548.0,233.92,4,3079.5,0
194,2,60.06,72.32,63.71,76.8,107.99,144.61,180.24,64.04,2830.0,282.76,2,4938.8,0
194,3,48.91,42.08,57.24,142.95,50.04,176.37,180.02,63.85,2459.0,280.44,4,4754.7,0
194,4,44.01,60.36,52.22,103.51,132.27,230.4,152.39,53.04,2137.0,277.92,4,4360.8,0
194,5,59.96,28.37,78.98,108.53,57.39,167.67,236.36,50.1,2852.0,270.33,4,2747.0,0
194,6,63.09,39.41,66.69,117.15,91.57,264.33,112.65,53.09,2733.0,280.07,2,3264.6,0
194,7,59.42,61.33,38.85,113.49,127.09,232.5,176.66,53.82,2997.0,303.51,4,4912.4,0
194,8,47.76,74.97,57.69,133.63,65.35,233.7,156.83,53.16,2189.0,257.92,4,2905.2,0
194,9,83.89,40.27,74.84,70.47,95.64,207.16,92.54,46.99,3090.0,261.46,9,3075.0,0
194,10,50.29,23.39,65.01,100.64,140.84,222.89,78.5,47.19,2633.0,275.03,3,3199.3,0
194,11,57.44,57.13,46.86,104.26,112.1,158.5,184.29,49.85,2705.0,282.78,1,986.6,0
194,12,69.05,21.16,67.7,109.01,122.18,233.7,201.7,53.44,2002.0,279.5,5,3832.8,0
194,13,71.94,50.07,67.23,84.06,65.06,148.39,132.22,51.82,3086.0,262.34,6,2684.2,0
194,14,35.23,40.17,27.77,75.01,75.7,234.93,221.13,61.66,2886.0,274.67,3,3122.1,0
194,15,37.44,73.88,49.48,92.21,93.76,126.05,162.76,52.94,3067.0,258.4,1,2816.1,0
194,16,51.17,55.32,63.02,73.41,75.69,184.81,212.78,63.92,2610.0,289.28,4,3975.2,0
194,17,61.46,29.82,43.84,127.03,37.22,152.15,210.6,57.8,2974.0,270.34,6,2358.5,0
194,18,50.0,35.34,34.03,88.01,83.21,222.63,162.2,57.14,2352.0,262.33,7,4869.5,0
194,19,45.35,67.82,64.0,103.7,52.98,201.72,210.67,58.4,2527.0,269.02,3,4047.6,0
194,20,52.94,38.77,63.17,114.48,67.53,159.67,100.89,61.2,3194.0,262.24,6,3653.2,0
194,21,58.28,64.9,43.16,120.5,81.99,180.85,159.1,55.41,3119.0,285.24,2,2844.0,0
194,22,55.22,55.56,49.89,61.93,119.33,161.15,135.9,59.65,2554.0,278.14,4,3733.8,0
194,23,58.34,23.81,75.74,112.62,91.3,220.58,94.84,51.9,2571.0,228.04,10,3279.6,1
194,24,44.24,54.63,53.15,75.12,82.3,215.49,234.4,51.44,2489.0,295.0,4,3259.1,1
194,25,70.15,58.85,58.89,97.02,98.28,151.56,150.94,54.33,2662.0,294.8,4,3403.3,0
194,26,69.81,46.8,55.05,119.09,83.72,218.92,242.92,66.2,2393.0,287.52,5,3522.8,0
194,27,83.08,72.56,74.04,130.09,81.53,176.42,189.86,47.31,2794.0,271.66,2,2816.3,0
194,28,57.41,43.89,78.6,96.64,98.51,138.01,151.02,51.63,2677.0,281.22,6,2811.6,0
194,29,36.48,50.98,67.69,74.96,118.33,258.93,158.1,62.22,2932.0,262.73,5,4305.0,0
194,30,65.91,54.65,82.32,133.15,99.5,186.18,176.1,48.5,2181.0,287.65,5,4216.2,0
194,31,63.69,75.52,51.3,64.12,79.43,195.09,133.02,51.28,2411.0,291.98,6,3584.0,0
194,32,42.97,58.26,40.18,132.19,49.64,99.17,177.31,55.8,2080.0,261.53,2,3338.3,0
194,33,43.54,30.85,60.21,121.76,76.4,191.03,204.28,49.98,2868.0,244.42,6,3420.2,0
194,34,49.99,55.1,70.6,130.0,84.29,103.25,154.3,54.36,2716.0,279.33,6,1673.4,0
194,35,57.73,55.93,49.18,66.6,50.92,223.0,167.96,54.06,2285.0,250.14,8,4057.1,0
194,36,74.78,57.94,51.15,150.02,95.97,145.45,180.0,46.75,2678.0,232.6,5,4238.1,0
194,37,65.9,88.02,63.97,52.73,92.49,166.56,213.77,51.36,2566.0,270.9,4,3808.7,0
194,38,53.46,28.95,56.97,64.04,109.53,176.17,182.04,62.02,2965.0,295.62,5,3840.3,0
194,39,78.6,44.46,57.71,119.42,74.67,196.82,212.52,56.38,1880.0,304.13,6,3209.0,0
195,0,51.41,52.09,61.57,76.38,50.18,224.55,121.74,65.58,2488.0,289.05,3,2012.3,0
195,1,61.56,44.55,62.53,120.35,129.24,108.09,103.64,75.35,2439.0,300.07,4,3692.8,0
195,2,58.06,68.79,70.67,106.94,86.92,205.36,128.66,53.82,2281.0,278.05,6,2266.7,0
195,3,71.25,86.68,79.46,105.02,104.9,130.01,156.18,62.55,2655.0,279.08,8,3779.6,0
195,4,91.82,30.94,65.53,73.53,82.67,158.53,132.23,54.04,2358.0,303.81,2,2463.8,0
195,5,59.99,68.79,72.87,73.75,44.34,227.94,132.59,58.67,2533.0,280.67,4,2539.2,0
195,6,72.08,81.67,50.56,86.35,93.44,205.98,200.26,56.2,2412.0,296.07,4,2434.3,0
195,7,75.1,67.24,67.0,61.81,23.69,181.0,109.29,63.02,2697.0,252.68,13,1989.1,0
195,8,67.92,100.0,68.37,107.46,81.9,147.01,157.41,63.31,2106.0,309.92,4,4154.6,0
195,9,66.79,78.24,71.09,103.74,126.51,159.32,191.68,67.61,2459.0,293.95,9,2147.6,0
195,10,58.25,84.1,29.39,78.22,31.41,174.9,104.93,64.97,2941.0,287.32,5,3503.7,0
195,11,56.84,50.61,100.0,62.21,77.76,242.28,129.55,73.68,2652.0,318.44,7,1691.3,0
195,12,44.59,37.44,83.13,104.37,33.57,189.88,38.77,60.34,2852.0,263.65,5,2407.0,0
195,13,54.51,100.0,94.33,106.31,82.61,224.05,120.88,58.73,2820.0,328.28,10,3825.5,0
195,14,71.51,55.98,64.11,101.62,78.11,154.23,130.58,51.11,2099.0,287.32,12,2130.1,0
195,15,61.14,56.49,70.68,94.36,103.07,161.69,173.97,60.97,2182.0,271.42,8,3410.8,0
195,16,74.5,95.35,76.99,95.87,80.95,142.72,233.28,75.85,2298.0,267.11,3,1613.6,1
195,17,68.59,50.0,88.72,75.57,69.92,235.07,83.78,64.61,2157.0,297.85,7,3107.3,0
195,18,81.84,80.01,69.05,107.13,100.78,165.97,120.31,69.2,2419.0,257.85,5,2141.2,0
195,19,42.85,63.34,75.68,25.41,125.3,123.09,163.22,68.26,2029.0,285.44,7,2490.7,1
195,20,77.47,46.21,77.39,75.86,92.35,129.96,188.27,44.92,2140.0,330.75,10,2185.9,0
195,21,68.12,84.22,59.75,91.53,39.36,165.44,161.38,61.62,2479.0,296.85,6,3104.8,0
195,22,75.62,55.77,79.13,144.46,95.23,152.29,71.42,57.17,2496.0,273.37,6,1580.0,0
195,23,48.32,42.88,73.22,44.34,71.75,110.25,187.21,70.48,2193.0,304.63,4,2882.2,0
195,24,86.15,67.08,55.86,39.73,68.31,164.35,63.65,65.82,2681.0,263.39,7,4735.4,0
195,25,55.94,52.07,76.28,108.11,82.63,137.01,205.83,65.27,2172.0,318.02,8,2591.4,0
195,26,62.74,77.46,68.18,66.22,45.1,181.93,153.22,68.36,2466.0,300.4,6,2320.2,0
195,27,67.25,59.3,67.92,94.43,65.35,182.98,185.17,54.93,2303.0,308.22,5,4221.4,0
195,28,71.58,70.14,77.95,92.86,76.08,157.87,146.68,64.79,2861.0,306.21,7,3234.9,1
195,29,79.67,58.35,71.04,105.24,17.44,153.82,66.68,65.08,1833.0,315.09,7,2399.4,0
195,30,65.89,54.75,46.42,102.19,71.88,140.14,213.98,70.14,2284.0,285.91,2,4111.5,0
195,31,63.41,66.37,74.05,56.65,43.07,264.9,82.92,73.93,2543.0,290.3,5,1563.5,1
195,32,71.04,54.65,73.86,101.58,118.37,149.87,139.65,59.38,2396.0,269.74,4,3563.0,0
195,33,77.63,50.52,84.17,70.3,46.27,169.98,211.94,66.4,2434.0,265.38,6,1417.6,0
195,34,59.1,60.58,59.44,56.76,106.48,151.61,181.52,71.81,2875.0,267.08,12,3756.4,1
195,35,81.91,86.54,77.18,95.12,89.83,101.59,76.44,66.06,2382.0,233.92,5,3869.7,0
195,36,77.29,78.33,100.0,0.0,96.04,156.1,149.97,71.42,2427.0,298.57,10,2885.9,1
195,37,77.38,97.53,71.01,72.44,22.19,179.36,185.41,64.73,2379.0,258.71,8,2899.3,0
195,38,80.28,60.71,90.01,132.15,53.65,183.46,88.23,73.31,2539.0,290.41,9,1802.9,0
195,39,77.99,86.12,82.02,84.4,91.28,210.22,168.1,54.37,2239.0,313.12,7,3230.1,1
196,0,41.01,59.23,57.1,188.78,93.86,166.66,202.93,54.87,3124.0,255.1,0,3883.4,0
196,1,63.43,28.56,70.63,171.86,114.45,227.37,172.83,45.31,2184.0,273.66,3,3297.6,0
196,2,51.74,57.07,64.79,82.04,55.3,185.43,155.27,56.71,2598.0,269.84,3,3222.7,0
196,3,21.86,40.77,60.34,123.05,77.85,235.6,212.17,49.67,2742.0,261.66,4,3805.5,0
196,4,43.92,74.38,74.16,123.25,88.01,152.37,200.75,57.68,2582.0,276.28,5,4282.9,0
196,5,39.9,29.42,60.23,67.08,156.42,241.46,139.42,46.3,2796.0,264.54,6,4051.2,0
196,6,37.86,51.84,51.82,81.44,96.11,144.78,228.77,49.53,1994.0,286.03,4,3505.9,0
196,7,42.71,59.54,75.16,134.93,81.32,201.04,115.67,51.1,2543.0,313.38,2,4350.2,0
196,8,76.79,39.19,54.4,163.78,104.42,190.19,171.73,42.2,2229.0,277.42,3,3618.0,0
196,9,60.78,42.83,73.3,96.5,66.27,187.85,208.76,46.95,2459.0,249.31,2,3428.8,0
196,10,59.69,46.65,74.79,87.21,96.14,141.11,105.48,49.98,2706.0,258.83,7,3176.8,0
196,11,37.48,48.53,85.35,80.98,119.17,202.96,144.26,56.46,2311.0,280.32,6,3273.2,0
196,12,46.85,69.68,47.88,131.14,74.38,130.57,167.76,54.96,2836.0,289.01,1,4597.5,0
196,13,30.04,41.53,66.23,111.98,133.0,238.37,192.27,55.43,2675.0,282.69,2,2009.7,0
196,14,47.08,34.29,45.12,113.2,77.49,204.71,170.04,54.38,2943.0,248.62,2,3936.1,0
196,15,45.05,45.93,61.26,138.61,73.42,100.6,128.5,52.06,2878.0,275.19,3,3364.8,0
196,16,46.91,33.93,45.31,129.4,115.19,169.71,157.9,46.86,3068.0,257.73,4,3933.5,0
196,17,65.26,51.94,53.52,62.63,56.12,217.01,141.89,48.67,2957.0,261.51,3,3433.2,0
196,18,71.28,48.66,64.56,68.32,83.72,173.26,142.23,67.05,2674.0,273.94,2,4138.4,0
196,19,71.39,54.86,81.91,125.95,43.72,147.79,148.31,45.73,2677.0,245.11,4,3655.1,0
196,20,59.3,39.59,65.62,48.23,54.14,202.37,214.12,60.57,2797.0,256.28,6,3301.5,0
196,21,48.99,67.68,71.19,142.19,96.83,244.11,171.2,57.94,2236.0,277.14,4,4520.8,1
196,22,62.56,49.46,66.1,89.62,102.3,142.63,147.82,56.64,2477.0,291.27,2,3043.4,0
196,23,26.9,62.31,72.99,85.89,97.8,157.42,137.96,61.28,3167.0,253.07,1,2251.9,0
196,24,42.43,52.09,49.43,105.92,110.44,201.7,137.96,61.01,2995.0,290.54,6,2009.5,1
196,25,55.61,53.94,38.94,80.69,77.46,196.38,196.99,51.55,2951.0,258.45,3,2901.1,0
196,26,55.34,32.09,74.0,117.01,92.78,159.41,102.92,57.94,3508.0,219.97,1,3933.9,0
196,27,62.23,69.33,61.77,119.8,93.09,151.51,158.41,59.16,3095.0,260.51,5,2261.0,0
196,28,59.41,67.34,33.64,101.99,56.66,134.62,83.12,57.7,2523.0,274.55,6,3837.2,0
196,29,57.35,81.89,38.31,70.94,89.18,136.14,211.17,50.35,2675.0,281.29,1,4515.9,0
196,30,50.67,62.52,26.82,87.37,48.71,189.76,165.4,51.01,2999.0,232.99,4,3659.4,0
196,31,53.53,56.97,70.03,144.27,122.57,176.49,98.84,56.42,3080.0,270.79,2,3740.4,0
196,32,56.28,59.09,71.93,71.68,71.3,193.21,169.03,55.03,2803.0,276.69,1,3647.4,0
196,33,49.66,72.03,76.2,107.1,72.3,232.36,234.57,48.31,2495.0,262.9,3,3152.0,0
196,34,54.7,56.68,63.54,112.99,84.69,156.41,174.22,47.77,2844.0,292.03,2,2697.2,0
196,35,51.71,50.75,54.3,66.33,121.17,177.06,165.99,61.47,2829.0,264.71,4,2925.5,0
196,36,60.53,93.91,45.23,70.19,124.53,91.32,200.42,53.08,2627.0,271.95,4,2869.1,0
196,37,41.02,49.54,82.47,125.58,84.3,194.81,146.84,58.08,2775.0,248.3,5,3060.0,0
196,38,74.99,57.19,43.89,88.98,48.53,228.95,242.7,60.12,2396.0,293.46,6,3740.4,0
196,39,60.09,35.87,66.29,121.84,111.27,212.37,220.94,61.74,2575.0,278.62,8,2719.0,1
197,0,37.2,46.09,45.67,141.92,87.32,221.69,182.41,56.21,2706.0,289.76,1,3660.9,0
197,1,65.02,42.49,70.05,80.25,100.84,256.13,175.37,52.81,3189.0,250.54,2,2435.5,0
197,2,50.9,41.33,40.85,172.11,107.08,259.93,183.85,52.44,2943.0,249.07,3,4733.5,0
197,3,46.3,35.59,65.63,156.76,111.97,158.55,181.66,55.7,2963.0,276.41,2,4055.6,0
197,4,49.25,20.57,56.39,107.43,78.8,152.67,128.56,47.85,2665.0,255.4,1,1936.3,1
197,5,51.04,32.75,55.58,160.0,128.76,126.38,164.98,52.23,3274.0,240.27,1,3431.7,0
197,6,37.14,37.39,56.87,139.37,73.54,205.84,167.56,55.1,2374.0,241.58,4,3830.0,0
197,7,55.96,51.68,52.93,162.01,86.51,214.22,159.16,51.92,3005.0,279.34,1,2955.6,0
197,8,48.53,47.57,54.94,84.05,113.13,125.09,184.23,51.24,2872.0,287.95,0,5145.7,0
197,9,40.34,43.74,49.05,151.57,107.36,147.64,206.91,51.2,3123.0,235.65,3,3321.2,0
197,10,57.17,48.69,34.36,156.03,115.06,204.05,246.69,50.25,3090.0,223.92,1,4974.4,0
197,11,73.12,55.26,68.55,87.13,107.05,204.44,177.82,53.39,2387.0,280.95,2,3737.7,0
197,12,29.67,38.0,30.76,82.64,107.45,177.12,161.33,59.33,2104.0,251.43,3,3391.8,0
197,13,57.69,39.32,55.09,121.09,98.09,188.72,162.63,62.28,3112.0,267.23,2,2827.0,0
197,14,35.23,38.48,51.98,94.33,114.67,283.87,111.27,55.25,2827.0,238.16,1,3771.4,0
197,15,37.52,16.05,57.0,144.21,63.91,219.18,178.7,58.73,2995.0,297.71,3,4754.7,0
197,16,51.75,17.03,30.47,98.73,90.28,156.54,164.14,51.38,2972.0,254.85,5,2758.9,0
197,17,52.7,39.49,52.26,115.59,83.1,162.74,131.95,56.17,2805.0,271.83,1,3389.6,0
197,18,50.6,69.6,59.13,138.26,63.08,112.89,156.37,65.81,2329.0,283.37,4,4325.5,1
197,19,29.1,44.36,50.81,74.64,124.48,176.05,176.91,57.78,3112.0,287.46,1,3262.5,1
197,20,53.82,37.06,66.92,89.58,96.37,257.11,191.66,50.01,2948.0,214.83,2,2799.2,0
197,21,23.51,42.09,75.2,141.08,91.24,230.52,167.58,50.74,2574.0,256.92,2,4415.5,0
197,22,23.05,51.39,65.32,113.53,133.13,199.19,210.62,52.38,2913.0,284.92,4,4099.3,0
197,23,38.19,59.85,78.34,114.36,83.62,234.21,136.54,53.16,2978.0,263.71,1,3748.3,0
197,24,45.89,37.82,52.32,134.81,78.03,223.28,210.27,60.02,3043.0,268.72,3,2979.6,0
197,25,65.72,10.32,73.08,110.28,95.93,201.47,91.2,47.17,2996.0,278.25,4,4211.1,0
197,26,53.01,40.32,52.78,126.02,109.26,195.35,171.0,53.5,2914.0,245.59,4,4676.0,0
197,27,75.63,43.52,26.61,103.35,131.18,280.5,259.23,59.92,2889.0,258.74,1,3537.5,1
197,28,33.74,31.53,36.07,119.19,117.52,208.59,120.77,52.64,2689.0,239.79,1,4015.6,0
197,29,73.63,46.51,75.03,103.62,91.58,205.98,177.74,53.33,2473.0,283.53,3,4403.6,0
197,30,24.17,54.32,76.48,88.34,106.27,211.62,220.53,47.82,3124.0,256.3,5,3514.9,0
197,31,25.96,26.57,35.28,161.35,104.87,223.94,185.2,47.42,2754.0,224.3,3,3525.6,0
197,32,61.18,71.68,72.94,122.08,90.91,169.47,220.69,44.76,2841.0,263.18,3,4639.6,0
197,33,37.58,59.43,45.13,97.48,95.36,214.39,125.31,53.73,2769.0,249.04,4,2948.3,0
197,34,53.26,45.6,33.75,109.01,49.16,198.91,203.78,37.43,2360.0,246.08,1,4994.2,0
197,35,34.81,0.0,72.95,101.2,116.5,195.6,161.16,46.96,2980.0,279.33,2,4345.9,0
197,36,58.75,27.38,66.72,139.7,97.75,200.05,180.51,48.71,2656.0,268.62,0,3907.3,0
197,37,58.9,38.57,44.85,110.99,88.6,129.96,157.63,46.3,2751.0,266.99,3,3088.4,1
197,38,34.77,46.3,82.22,98.37,87.64,195.58,194.4,66.04,2938.0,261.47,4,4020.3,0
197,39,41.12,42.66,51.13,96.0,76.7,159.44,117.95,52.93,3218.0,270.8,4,3360.8,0
198,0,31.73,25.78,68.77,89.93,103.07,81.86,246.4,47.45,3208.0,259.89,1,3036.2,0
198,1,64.61,58.16,71.09,107.42,115.94,169.63,225.28,46.3,2821.0,235.97,2,3536.5,0
198,2,38.63,24.78,98.71,104.36,129.6,116.44,65.52,55.84,3028.0,272.21,2,4772.6,0
198,3,37.74,47.21,35.94,147.61,76.37,110.76,192.08,53.45,3368.0,289.66,1,4830.3,0
198,4,38.92,62.74,62.14,154.07,65.32,181.09,148.68,46.78,2840.0,280.63,2,2878.1,0
198,5,45.18,31.78,44.86,126.01,75.6,206.31,157.87,48.66,3152.0,263.31,1,4335.5,0
198,6,52.05,33.0,61.15,127.81,102.48,214.84,127.49,42.92,2756.0,245.07,1,4143.5,0
198,7,70.74,28.82,65.17,143.75,117.59,181.49,135.47,49.86,2969.0,250.1,0,4561.2,0
198,8,32.15,76.89,73.93,104.84,142.37,140.66,128.75,44.4,3351.0,241.58,0,3142.9,0
198,9,45.75,28.88,60.0,90.11,67.47,174.7,130.57,39.88,3448.0,250.7,1,3489.4,0
198,10,54.85,69.92,45.02,120.66,104.45,178.43,153.49,49.66,2537.0,272.34,3,4578.1,0
198,11,52.97,45.12,64.65,97.85,111.62,241.64,142.73,42.85,2793.0,225.25,0,3464.0,0
198,12,15.14,61.91,68.13,92.22,114.22,149.4,173.55,42.96,2585.0,272.99,4,3118.0,0
198,13,44.8,34.86,49.04,150.26,114.9,193.27,268.12,47.44,3092.0,270.19,0,3679.1,0
198,14,14.29,43.64,25.43,199.14,117.14,160.38,268.11,54.55,3125.0,263.85,3,4528.5,0
198,15,46.04,31.47,79.81,176.83,70.37,194.09,223.55,44.52,2888.0,282.79,1,4266.9,0
198,16,11.23,72.19,56.95,147.47,126.54,155.64,100.88,54.02,3253.0,240.38,4,3535.2,0
198,17,57.82,41.8,48.74,86.07,95.56,162.44,139.19,42.63,3019.0,264.01,0,4800.6,0
198,18,33.42,62.57,20.28,144.39,103.0,180.91,162.31,49.84,2800.0,269.36,2,3836.1,0
198,19,43.38,46.58,58.77,107.94,112.32,179.04,162.51,53.14,2626.0,257.7,0,4603.8,0
198,20,59.67,60.84,54.32,77.66,85.32,172.47,254.24,50.51,3150.0,287.51,6,4030.1,0
198,21,44.85,41.78,25.86,152.09,140.06,141.85,100.95,52.84,3219.0,188.52,0,3638.4,0
198,22,26.01,43.71,43.6,107.25,147.83,268.47,218.57,43.05,2751.0,253.7,3,3614.5,0
198,23,46.58,20.79,50.26,70.64,115.0,123.92,107.33,43.15,2449.0,249.8,3,3663.2,0
198,24,28.23,15.49,52.86,80.17,90.76,241.6,188.54,52.4,2730.0,241.82,2,3542.6,0
198,25,40.91,34.07,59.81,120.53,71.86,243.33,232.74,49.61,3211.0,255.38,2,3959.1,0
198,26,55.13,37.59,53.52,140.38,143.78,184.66,258.79,54.84,3054.0,272.12,1,2294.7,0
198,27,33.22,49.23,52.05,169.45,119.16,197.89,174.87,46.13,2822.0,257.99,0,2613.2,0
198,28,46.35,36.93,44.13,156.09,113.54,189.55,148.51,42.88,3144.0,238.46,3,4166.7,0
